episode:1, reward: -25.474401859023484, mean reward: -4.83, score: -207.63642269857726, epsilon: 0.8963810592303741, total steps: 129
episode:836, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7785354961888198, total steps: 4627
episode:837, reward: -100, mean reward: -30.83, score: -92.48193740293745, epsilon: 0.7784626462817569, total steps: 4630
episode:838, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7784383645982444, total steps: 4631
episode:839, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.778414083724108, total steps: 4632
episode:840, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7783898036593206, total steps: 4633
episode:841, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7783655244038551, total steps: 4634
episode:842, reward: -31.008237215414038, mean reward: -2.45, score: -203.34384663926897, epsilon: 0.7763531648340337, total steps: 4717
episode:843, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7763289534653977, total steps: 4718
episode:844, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7763047429037937, total steps: 4719
episode:845, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7762805331491951, total steps: 4720
episode:846, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7762563242015748, total steps: 4721
episode:847, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.776232116060906, total steps: 4722
episode:848, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7762079087271617, total steps: 4723
episode:849, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7761837022003153, total steps: 4724
episode:850, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7761594964803394, total steps: 4725
episode:851, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7761352915672076, total steps: 4726
episode:852, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7761110874608926, total steps: 4727
episode:853, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7760868841613678, total steps: 4728
episode:854, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7760626816686063, total steps: 4729
episode:855, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.776038479982581, total steps: 4730
episode:856, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7760142791032651, total steps: 4731
episode:857, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7759900790306319, total steps: 4732
episode:858, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7759658797646541, total steps: 4733
episode:859, reward: -100, mean reward: -12.96, score: -51.83686995436641, epsilon: 0.7758690907667621, total steps: 4737
episode:860, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7758448955336593, total steps: 4738
episode:861, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7758207011070509, total steps: 4739
episode:862, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7757965074869099, total steps: 4740
episode:863, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7757723146732095, total steps: 4741
episode:864, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7757481226659227, total steps: 4742
episode:865, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7757239314650227, total steps: 4743
episode:866, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7756997410704828, total steps: 4744
episode:867, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7756755514822758, total steps: 4745
episode:868, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7756513627003749, total steps: 4746
episode:869, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7756271747247535, total steps: 4747
episode:870, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7756029875553844, total steps: 4748
episode:871, reward: -37.33084228926604, mean reward: -6.61, score: -224.60287115445263, epsilon: 0.7747811033251908, total steps: 4782
episode:872, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7747569443577317, total steps: 4783
episode:873, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.774732786195558, total steps: 4784
episode:874, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.774708628838643, total steps: 4785
episode:875, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7746844722869598, total steps: 4786
episode:876, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7746603165404815, total steps: 4787
episode:877, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7746361615991815, total steps: 4788
episode:878, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7746120074630327, total steps: 4789
episode:879, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7745878541320084, total steps: 4790
episode:880, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7745637016060817, total steps: 4791
episode:881, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7745395498852257, total steps: 4792
episode:882, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7745153989694137, total steps: 4793
episode:883, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7744912488586188, total steps: 4794
episode:884, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7744670995528141, total steps: 4795
episode:885, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7744429510519729, total steps: 4796
episode:886, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7744188033560684, total steps: 4797
episode:887, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7743946564650737, total steps: 4798
episode:888, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7743705103789618, total steps: 4799
episode:889, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.774346365097706, total steps: 4800
episode:890, reward: -100, mean reward: -24.25, score: -169.7707785556805, epsilon: 0.7741773706626341, total steps: 4807
episode:891, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7741532318192617, total steps: 4808
episode:892, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7741290937805039, total steps: 4809
episode:893, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.774104956546334, total steps: 4810
episode:894, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7740808201167252, total steps: 4811
episode:895, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7740566844916507, total steps: 4812
episode:896, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7740325496710835, total steps: 4813
episode:897, reward: -55.480040114262025, mean reward: -9.26, score: -250.05408146846304, epsilon: 0.7733812135216119, total steps: 4840
episode:898, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7733571012163686, total steps: 4841
episode:899, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7733329897148552, total steps: 4842
episode:900, reward: -336.56528099522245, mean reward: -336.57, score: -336.56528099522245, epsilon: 0.7733088790170454, total steps: 4843
episode:901, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7732847691229119, total steps: 4844
episode:902, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7732606600324281, total steps: 4845
episode:903, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7732365517455674, total steps: 4846
episode:904, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7732124442623028, total steps: 4847
episode:905, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7731883375826076, total steps: 4848
episode:906, reward: -100, mean reward: 29.3, score: 117.20136435916206, epsilon: 0.7730919188989851, total steps: 4852
episode:907, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7730678162367352, total steps: 4853
episode:908, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7730437143778938, total steps: 4854
episode:909, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7730196133224343, total steps: 4855
episode:910, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.77299551307033, total steps: 4856
episode:911, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7729714136215541, total steps: 4857
episode:912, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7729473149760796, total steps: 4858
episode:913, reward: -34.83612167029442, mean reward: -4.72, score: -217.20853183110728, epsilon: 0.7718396451903066, total steps: 4904
episode:914, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7718155842698178, total steps: 4905
episode:915, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7717915241513463, total steps: 4906
episode:916, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7717674648348655, total steps: 4907
episode:917, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7717434063203484, total steps: 4908
episode:918, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7717193486077686, total steps: 4909
episode:919, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.771695291697099, total steps: 4910
episode:920, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7716712355883131, total steps: 4911
episode:921, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7716471802813842, total steps: 4912
episode:922, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7716231257762854, total steps: 4913
episode:923, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7715990720729903, total steps: 4914
episode:924, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7715750191714718, total steps: 4915
episode:925, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7715509670717032, total steps: 4916
episode:926, reward: -100, mean reward: 29.06, score: 116.23694799537353, epsilon: 0.771454766689595, total steps: 4920
episode:927, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7714307185981758, total steps: 4921
episode:928, reward: -100, mean reward: -5.23, score: -230.32504619468855, epsilon: 0.7703733957705069, total steps: 4965
episode:929, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7703493837241843, total steps: 4966
episode:930, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7703253724782497, total steps: 4967
episode:931, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7703013620326767, total steps: 4968
episode:932, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7702773523874388, total steps: 4969
episode:933, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7702533435425087, total steps: 4970
episode:934, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7702293354978603, total steps: 4971
episode:935, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7702053282534667, total steps: 4972
episode:936, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7701813218093012, total steps: 4973
episode:937, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7701573161653372, total steps: 4974
episode:938, reward: -11.304264816188606, mean reward: -3.02, score: -208.6444551908152, epsilon: 0.7685028576947385, total steps: 5043
episode:939, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7684789079986458, total steps: 5044
episode:940, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.768454959100863, total steps: 5045
episode:941, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7684310110013636, total steps: 5046
episode:942, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7684070637001208, total steps: 5047
episode:943, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7683831171971081, total steps: 5048
episode:944, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7683591714922987, total steps: 5049
episode:945, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7683352265856662, total steps: 5050
episode:946, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.768311282477184, total steps: 5051
episode:947, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7682873391668256, total steps: 5052
episode:948, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7682633966545641, total steps: 5053
episode:949, reward: -12.58164647476018, mean reward: -3.43, score: -212.52656552856968, epsilon: 0.7667805184700635, total steps: 5115
episode:950, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7667566261843214, total steps: 5116
episode:951, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7667327346949756, total steps: 5117
episode:952, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7667088440019996, total steps: 5118
episode:953, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7666849541053666, total steps: 5119
episode:954, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7666610650050504, total steps: 5120
episode:955, reward: -12.816191198134245, mean reward: -2.87, score: -212.55652136366916, epsilon: 0.7648954794953836, total steps: 5194
episode:956, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7648716500432269, total steps: 5195
episode:957, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.764847821385372, total steps: 5196
episode:958, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7648239935217924, total steps: 5197
episode:959, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7648001664524616, total steps: 5198
episode:960, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7647763401773534, total steps: 5199
episode:961, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.764752514696441, total steps: 5200
episode:962, reward: -100, mean reward: 6.02, score: 186.5417382562493, epsilon: 0.7640143185649417, total steps: 5231
episode:963, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7639905184843265, total steps: 5232
episode:964, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.763966719197034, total steps: 5233
episode:965, reward: -425.87238007132885, mean reward: -425.87, score: -425.87238007132885, epsilon: 0.7639429207030378, total steps: 5234
episode:966, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7639191230023117, total steps: 5235
episode:967, reward: -100, mean reward: -11.55, score: -69.31262593162002, epsilon: 0.7637763534551418, total steps: 5241
episode:968, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7637525613065647, total steps: 5242
episode:969, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7637287699510459, total steps: 5243
episode:970, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7637049793885591, total steps: 5244
episode:971, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7636811896190778, total steps: 5245
episode:972, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7636574006425757, total steps: 5246
episode:973, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7636336124590262, total steps: 5247
episode:974, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7636098250684029, total steps: 5248
episode:975, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7635860384706795, total steps: 5249
episode:976, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7635622526658293, total steps: 5250
episode:977, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7635384676538263, total steps: 5251
episode:978, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7635146834346437, total steps: 5252
episode:979, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7634909000082551, total steps: 5253
episode:980, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7634671173746344, total steps: 5254
episode:981, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7634433355337547, total steps: 5255
episode:982, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.76341955448559, total steps: 5256
episode:983, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7633957742301135, total steps: 5257
episode:984, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7633719947672991, total steps: 5258
episode:985, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7633482160971202, total steps: 5259
episode:986, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7633244382195505, total steps: 5260
episode:987, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7633006611345635, total steps: 5261
episode:988, reward: -27.428634522964003, mean reward: -8.62, score: -206.89534213671436, epsilon: 0.7627302488010111, total steps: 5285
episode:989, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.762706491522008, total steps: 5286
episode:990, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7626827350349009, total steps: 5287
episode:991, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7626589793396635, total steps: 5288
episode:992, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7626352244362695, total steps: 5289
episode:993, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7626114703246923, total steps: 5290
episode:994, reward: -100, mean reward: -8.27, score: -165.30517193940054, epsilon: 0.7621365543340622, total steps: 5310
episode:995, reward: -100, mean reward: -6.76, score: -81.09327166208317, epsilon: 0.7618517566756576, total steps: 5322
episode:996, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7618280286792373, total steps: 5323
episode:997, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7618043014737369, total steps: 5324
episode:998, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7617805750591302, total steps: 5325
episode:999, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7617568494353909, total steps: 5326
episode:1000, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7617331246024923, total steps: 5327
episode:1001, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7617094005604086, total steps: 5328
episode:1002, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.761685677309113, total steps: 5329
episode:1003, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7616619548485791, total steps: 5330
episode:1004, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7616382331787809, total steps: 5331
episode:1005, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7616145122996918, total steps: 5332
episode:1006, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7615907922112855, total steps: 5333
episode:1007, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7615670729135355, total steps: 5334
episode:1008, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7615433544064157, total steps: 5335
episode:1009, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7615196366898997, total steps: 5336
episode:1010, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7614959197639609, total steps: 5337
episode:1011, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7614722036285734, total steps: 5338
episode:1012, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7614484882837103, total steps: 5339
episode:1013, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7614247737293457, total steps: 5340
episode:1014, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7614010599654529, total steps: 5341
episode:1015, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7613773469920059, total steps: 5342
episode:1016, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7613536348089779, total steps: 5343
episode:1017, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7613299234163431, total steps: 5344
episode:1018, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7613062128140747, total steps: 5345
episode:1019, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7612825030021467, total steps: 5346
episode:1020, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7612587939805325, total steps: 5347
episode:1021, reward: -417.6716422834762, mean reward: -417.67, score: -417.6716422834762, epsilon: 0.7612350857492058, total steps: 5348
episode:1022, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7612113783081405, total steps: 5349
episode:1023, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7611876716573099, total steps: 5350
episode:1024, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7611639657966879, total steps: 5351
episode:1025, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.761140260726248, total steps: 5352
episode:1026, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.761116556445964, total steps: 5353
episode:1027, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7610928529558094, total steps: 5354
episode:1028, reward: -336.5454955350126, mean reward: -336.55, score: -336.5454955350126, epsilon: 0.7610691502557582, total steps: 5355
episode:1029, reward: -100, mean reward: 29.28, score: 175.69248498930722, epsilon: 0.7609269506461419, total steps: 5361
episode:1030, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7609032534760755, total steps: 5362
episode:1031, reward: -41.063580448053735, mean reward: -2.71, score: -232.76407093796067, epsilon: 0.75886824904939, total steps: 5448
episode:1032, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7588446205015663, total steps: 5449
episode:1033, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7588209927413477, total steps: 5450
episode:1034, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7587973657687082, total steps: 5451
episode:1035, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.758773739583621, total steps: 5452
episode:1036, reward: -336.5799855075438, mean reward: -336.58, score: -336.5799855075438, epsilon: 0.7587501141860604, total steps: 5453
episode:1037, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.758726489576, total steps: 5454
episode:1038, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7587028657534133, total steps: 5455
episode:1039, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7586792427182742, total steps: 5456
episode:1040, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7586556204705567, total steps: 5457
episode:1041, reward: -100, mean reward: 69.8, score: 209.40162454932874, epsilon: 0.7585847584516696, total steps: 5460
episode:1042, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.758561139353375, total steps: 5461
episode:1043, reward: -21.194445874168192, mean reward: -3.73, score: -216.16288747936864, epsilon: 0.7571925778530236, total steps: 5519
episode:1044, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7571690051599756, total steps: 5520
episode:1045, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.757145433252671, total steps: 5521
episode:1046, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7571218621310835, total steps: 5522
episode:1047, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7570982917951868, total steps: 5523
episode:1048, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.757074722244955, total steps: 5524
episode:1049, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7570511534803618, total steps: 5525
episode:1050, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7570275855013809, total steps: 5526
episode:1051, reward: -336.6118558174747, mean reward: -336.61, score: -336.6118558174747, epsilon: 0.7570040183079864, total steps: 5527
episode:1052, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7569804519001516, total steps: 5528
episode:1053, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7569568862778508, total steps: 5529
episode:1054, reward: -16.14835849783333, mean reward: -2.92, score: -207.6412809599086, epsilon: 0.7552857332913867, total steps: 5600
episode:1055, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7552622241587648, total steps: 5601
episode:1056, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7552387158097674, total steps: 5602
episode:1057, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7552152082443686, total steps: 5603
episode:1058, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7551917014625424, total steps: 5604
episode:1059, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7551681954642625, total steps: 5605
episode:1060, reward: -335.2278136911051, mean reward: -335.23, score: -335.2278136911051, epsilon: 0.7551446902495027, total steps: 5606
episode:1061, reward: -100, mean reward: -12.07, score: -144.86088426824267, epsilon: 0.7548626887774574, total steps: 5618
episode:1062, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7548391937460841, total steps: 5619
episode:1063, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7548156994978655, total steps: 5620
episode:1064, reward: -8.80487098715557, mean reward: -1.23, score: -200.34325780659233, epsilon: 0.7509965855189393, total steps: 5783
episode:1065, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7509732193555269, total steps: 5784
episode:1066, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7509498539709736, total steps: 5785
episode:1067, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7509264893652535, total steps: 5786
episode:1068, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7509031255383406, total steps: 5787
episode:1069, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7508797624902089, total steps: 5788
episode:1070, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7508564002208327, total steps: 5789
episode:1071, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7508330387301856, total steps: 5790
episode:1072, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7508096780182419, total steps: 5791
episode:1073, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7507863180849758, total steps: 5792
episode:1074, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.750762958930361, total steps: 5793
episode:1075, reward: -2.9926541286470054, mean reward: -2.35, score: -201.7882734027461, epsilon: 0.7487569817224813, total steps: 5879
episode:1076, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7487336902112846, total steps: 5880
episode:1077, reward: -5.27203393101609, mean reward: -5.02, score: -200.79181475578758, epsilon: 0.7478026661116655, total steps: 5920
episode:1078, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7477794064104589, total steps: 5921
episode:1079, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7477561474845629, total steps: 5922
episode:1080, reward: -100, mean reward: -16.55, score: -182.01111984457674, epsilon: 0.747500350462805, total steps: 5933
episode:1081, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7474771008386187, total steps: 5934
episode:1082, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7474538519894072, total steps: 5935
episode:1083, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7474306039151442, total steps: 5936
episode:1084, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7474073566158042, total steps: 5937
episode:1085, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7473841100913612, total steps: 5938
episode:1086, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7473608643417895, total steps: 5939
episode:1087, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7473376193670631, total steps: 5940
episode:1088, reward: -6.056397960662324, mean reward: -16.73, score: -200.76731193726516, epsilon: 0.7470587400988883, total steps: 5952
episode:1089, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7470355051948022, total steps: 5953
episode:1090, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7470122710652001, total steps: 5954
episode:1091, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.746989037710056, total steps: 5955
episode:1092, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7469658051293441, total steps: 5956
episode:1093, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7469425733230387, total steps: 5957
episode:1094, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.746919342291114, total steps: 5958
episode:1095, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.746896112033544, total steps: 5959
episode:1096, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7468728825503032, total steps: 5960
episode:1097, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7468496538413655, total steps: 5961
episode:1098, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7468264259067051, total steps: 5962
episode:1099, reward: -20.00147162005709, mean reward: -3.19, score: -210.72633199637963, epsilon: 0.7452950928537063, total steps: 6028
episode:1100, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.745271916736882, total steps: 6029
episode:1101, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7452487413925819, total steps: 6030
episode:1102, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7452255668207806, total steps: 6031
episode:1103, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.745202393021452, total steps: 6032
episode:1104, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7451792199945705, total steps: 6033
episode:1105, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7451560477401105, total steps: 6034
episode:1106, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7451328762580459, total steps: 6035
episode:1107, reward: -425.86737370155885, mean reward: -425.87, score: -425.86737370155885, epsilon: 0.7451097055483513, total steps: 6036
episode:1108, reward: -100, mean reward: 13.85, score: 290.901060470189, epsilon: 0.7446232990166152, total steps: 6057
episode:1109, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7446001452925455, total steps: 6058
episode:1110, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7445769923402538, total steps: 6059
